,STATE,DATE,AH_mean,AH_min,AH_max
8733,SD,2022-02-23,0.6313710717596506,0.5301845751297823,0.7829449223519085
8734,SD,2022-02-24,0.8815010504652475,0.686456464306036,1.0693677733401405
8735,SD,2022-02-25,1.0252755431967906,0.8638631389903623,1.2659185311031997
8736,SD,2022-02-26,1.6417646364355283,1.2342140591206976,1.8761329812405623
8737,SD,2022-02-27,2.332158016157646,1.2391837527146952,2.8235790717046694
8738,SD,2022-02-28,3.332446875058454,2.38318728568513,4.060117206978841
8739,SD,2022-03-01,4.261235472624739,3.2955185372374864,5.349981270010024
8740,SD,2022-03-02,4.322643266295012,3.038572163545703,5.2199655124179465
8741,SD,2022-03-03,2.8143373492420305,1.513702946447639,4.516028726636053
8742,SD,2022-03-04,3.249116969965407,2.693253933725035,4.294655870562771
8743,SD,2022-03-05,3.3543422574271595,2.6129400965262546,4.3325050396427685
8744,SD,2022-03-06,2.2386773617592692,1.588361830578357,2.9132629307991342
8745,SD,2022-03-07,2.069090074894878,1.250155607424376,2.581337937809327
8746,SD,2022-03-08,2.4750016808507844,1.8235689702117734,2.983190598103424
8747,SD,2022-03-09,1.608162897499134,1.2985998533902336,2.028250090401032
8748,SD,2022-03-10,1.3254663533553401,0.8937325641918809,1.735244342694379
8749,SD,2022-03-11,1.2089638509554501,0.9459689025420703,1.5459338664679254
8750,SD,2022-03-12,1.5923502178599664,1.058333859896983,2.613812404077047
8751,SD,2022-03-13,3.65680737368538,3.038527802004705,4.152822318791579
8752,SD,2022-03-14,3.9961439753576586,2.778389994303427,5.10974330207355
8753,SD,2022-03-15,3.960302859181521,2.981223084229988,4.859945058842352
8754,SD,2022-03-16,4.271229285461147,3.4683698652902937,5.5645234324370225
8755,SD,2022-03-17,3.938444854237092,2.8891928721615865,5.114013949695655
8756,SD,2022-03-18,3.4457118953998305,2.4187890081898153,4.742473418621139
8757,SD,2022-03-19,3.5138019631366006,2.3888479383331034,4.740109237830467
